Velocity (RPM) - Plot 0	Voltage - Plot 0
1306.05	2.51935
1284.37	2.51935
1284.37	2.51935
1284.67	2.51935
1284.67	2.49853
1286.13	2.49853
1286.13	2.49853
1285.84	2.49853
1285.84	2.49853
1283.79	2.49853
1283.79	2.49853
1284.08	2.49853
1284.08	2.48812
1284.37	2.48812
1284.37	2.4998
1283.79	2.4998
1283.79	2.4998
1279.69	2.4998
1279.69	2.4998
1255.66	2.4998
1255.66	2.45797
1211.72	2.45797
1211.72	2.30865
1209.08	2.30865
1209.08	2.30865
1207.32	2.30865
1207.32	2.30865
1206.74	2.30865
1206.74	2.30865
1208.2	2.30865
1208.2	2.30865
1208.79	2.30865
1208.79	2.30865
1208.2	2.30865
1208.2	2.30865
1207.32	2.30865
1207.32	2.30865
1207.32	2.30865
1207.32	2.30865
1208.2	2.30865
1208.2	2.30865
1193.85	2.30865
1193.85	2.30865
1157.23	2.30865
1157.23	2.31848
1123.83	2.31848
1123.83	2.13392
1110.35	2.13392
1110.35	2.13392
1108.59	2.13392
1108.59	2.13392
1111.52	2.13392
1111.52	2.12488
1112.11	2.12488
1112.11	2.12488
1110.64	2.12488
1110.64	2.12488
1109.18	2.12488
1109.18	2.12488
1108.89	2.12488
1108.89	2.17009
1073.73	2.17009
1073.73	1.95894
1033.89	1.95894
1033.89	1.95894
1013.09	1.95894
1013.09	1.95894
1008.69	1.95894
1008.69	1.9263
1008.69	1.9263
1008.69	1.93783
1002.83	1.93783
1002.83	1.93783
1005.18	1.93783
1005.18	1.93783
1005.76	1.93783
1005.76	1.93783
1007.23	1.93783
1007.23	1.76481
1008.98	1.76481
1008.98	1.76481
950.098	1.76481
950.098	1.76481
922.266	1.76481
922.266	1.77229
912.305	1.77229
912.305	1.7607
909.961	1.7607
909.961	1.7607
907.91	1.7607
907.91	1.7607
907.031	1.7607
907.031	1.7607
906.445	1.7607
906.445	1.7607
904.98	1.7607
904.98	1.7607
904.395	1.7607
904.395	1.7607
891.504	1.7607
891.504	1.7607
825.879	1.76813
825.879	1.58201
811.523	1.58201
811.523	1.58201
806.543	1.58201
806.543	1.58201
804.492	1.58201
804.492	1.58201
800.684	1.58201
800.684	1.58201
798.633	1.58201
798.633	1.58201
795.703	1.58201
795.703	1.58201
794.531	1.58201
794.531	1.60196
782.812	1.60196
782.812	1.40171
752.051	1.40171
752.051	1.40171
707.227	1.40171
707.227	1.40171
699.902	1.40171
699.902	1.39008
693.164	1.39008
693.164	1.39008
687.305	1.39008
687.305	1.39008
682.324	1.39008
682.324	1.39008
675.879	1.39008
675.879	1.39008
673.828	1.39008
673.828	1.39008
673.828	1.39008
662.402	1.39008
662.402	1.39008
638.672	1.39008
638.672	1.39008
614.941	1.39589
614.941	1.39589
601.758	1.20821
601.758	1.20821
590.918	1.20821
590.918	1.20821
573.34	1.20821
573.34	1.20821
566.016	1.20821
566.016	1.20821
560.449	1.20821
560.449	1.20821
556.348	1.20821
556.348	1.20821
554.004	1.20821
554.004	1.20821
544.629	1.23338
544.629	1.23338
523.242	1.01784
523.242	1.01784
499.219	1.01784
499.219	1.01784
479.297	1.01784
479.297	1.01784
462.891	1.01784
462.891	1.01784
444.434	1.01784
444.434	1.01784
437.402	1.01784
437.402	1.01784
433.008	1.01784
433.008	1.01784
433.887	1.01784
433.887	1.01784
435.059	0.850196
435.059	0.850196
402.246	0.850196
402.246	0.850196
380.566	0.850196
380.566	0.850196
362.402	0.850196
362.402	0.850196
350.684	0.850196
350.684	0.850196
345.41	0.850196
345.41	0.850196
341.895	0.850196
341.895	0.850196
341.602	0.850196
341.602	0.850196
342.48	0.850196
342.48	0.850196
342.48	0.850196
336.035	0.850196
336.035	0.850196
319.922	0.850196
319.922	0.850196
294.141	0.853666
294.141	0.66129
268.945	0.66129
268.945	0.66129
252.832	0.66129
252.832	0.66129
252.246	0.66129
252.246	0.66129
252.246	0.66129
252.246	0.66129
249.316	0.66129
249.316	0.66129
245.215	0.66129
245.215	0.66129
239.062	0.66129
239.062	0.66129
214.746	0.66129
214.746	0.480938
185.742	0.480938
185.742	0.480938
165.234	0.480938
165.234	0.480938
157.617	0.480938
157.617	0.480938
154.395	0.480938
154.395	0.480938
152.344	0.480938
152.344	0.480938
152.93	0.480938
152.93	0.480938
154.395	0.480938
154.395	0.480938
153.516	0.480938
153.516	0.288563
151.758	0.288563
151.758	0.288563
111.328	0.288563
111.328	0.288563
84.9609	0.288563
84.9609	0.288563
69.4336	0.288563
69.4336	0.288563
61.8164	0.288563
61.8164	0.288563
62.9883	0.288563
62.9883	0.288563
62.6953	0.288563
62.6953	0.288563
58.5937	0.288563
58.5937	0.288563
57.7148	0.288563
57.7148	0.288563
60.6445	0.288563
60.6445	0.288563
58.5937	0.288563
58.5937	0.288563
55.0781	0.288563
55.0781	0.27654
52.4414	0.27654
52.4414	0.27654
53.0273	0.27654
53.0273	0.27654
55.0781	0.27654
55.0781	0.27654
53.9062	0.27654
53.9062	0.27654
54.1992	0.27654
54.1992	0.27654
52.4414	0.27654
52.4414	0.27654
52.1484	0.27654
52.1484	0.27654
52.4414	0.27654
52.4414	0.27654
0	0
0	0
0	0
25.4883	0
25.4883	0
46.582	0.27654
46.582	0.27654
53.9062	0.27654
53.9062	0.27654
52.1484	0.27654
52.1484	0.27654
50.6836	0.27654
50.6836	0.27654
50.6836	0.27654
50.6836	0.27654
53.3203	0.27654
53.3203	0.27654
51.8555	0.27654
51.8555	0.27654
50.3906	0.27654
50.3906	0.27654
48.9258	0.27654
48.9258	0.27654
50.6836	0.27654
50.6836	0.27654
50.6836	0.27654
50.6836	0.27654
52.1484	0.27654
52.1484	0.27654
50.9766	0.27654
50.9766	0.27654
50.0977	0.27654
50.0977	0.27654
52.4414	0.27654
52.4414	0.27654
53.3203	0.27654
53.3203	0.27654
53.0273	0.27654
53.0273	0.27654
52.4414	0.27654
52.4414	0.27654
53.6133	0.27654
53.6133	0.27654
52.4414	0.27654
52.4414	0.27654
51.8555	0.27654
51.8555	0.27654
49.5117	0.27654
49.5117	0.27654
50.0977	0.27654
50.0977	0.27654
49.8047	0.27654
49.8047	0.27654
54.7852	0.27654
54.7852	0.27654
54.1992	0.27654
54.1992	0.27654
53.0273	0.27654
53.0273	0.27654
51.2695	0.27654
51.2695	0.27654
52.1484	0.27654
52.1484	0.27654
54.7852	0.27654
54.7852	0.27654
55.3711	0.27654
55.3711	0.27654
54.1992	0.27654
54.1992	0.27654
52.4414	0.27654
52.4414	0.27654
52.7344	0.27654
52.7344	0.27654
52.7344	0.27654
52.7344	0.27654
51.5625	0.27654
51.5625	0.27654
49.8047	0.27654
49.8047	0.27654
50.9766	0.27654
50.9766	0.27654
34.5703	0.27654
34.5703	0.27654
0.585937	0
0.585937	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
